결산구분  ,기준일,펀드      ,펀드명    ,매매처명  ,당일보수  ,미지급보수
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,438,11183141
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,93,10594814
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,38,2168163
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,93,49604943
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,9,-131073
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,151,24270154
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,151,-496115
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240330,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,70,-22098957
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,48,8892549
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,54,12575587
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,438,11183579
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,93,10594907
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,38,2168201
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,93,49605036
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,9,-131064
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,151,24270305
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,151,-495964
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240331,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,70,-22098887
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,48,8892597
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,54,12575641
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,438,11184017
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,93,10595000
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,38,2168239
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,93,49605129
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,9,-131055
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,151,24270456
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,151,-495813
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240401,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,71,-22098816
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,48,8892645
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,55,12575696
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,442,11184459
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,94,10595094
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,38,2168277
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,94,49605223
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,9,-131046
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,152,24270608
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,152,-495661
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240402,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,69,-22098747
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,47,8892692
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,53,12575749
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,427,11184886
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,91,10595185
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,37,2168314
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,91,49605314
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,9,-131037
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,147,24270755
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,147,-495514
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240403,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,70,-22098677
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,48,8892740
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,54,12575803
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,445,11185331
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,93,10595278
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240404,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
